fold,accuracy,precision,recall,f1,roc_auc,mcc,macro_f1
1,0.6,0.6176470588235294,0.525,0.5675675675675675,0.641875,0.20228869496966945,0.5977372721558768
2,0.675,0.6842105263157895,0.65,0.6666666666666666,0.693125,0.35043832202523123,0.6747967479674797
3,0.6625,0.6666666666666666,0.65,0.6582278481012658,0.71375,0.325101610132231,0.6624472573839661
4,0.5625,0.5531914893617021,0.65,0.5977011494252874,0.596875,0.1269591790297564,0.5591245473153834
5,0.6,0.6,0.6,0.6,0.633125,0.2,0.6
