fold,accuracy,precision,recall,f1,roc_auc,mcc,macro_f1
1,0.5625,0.5714285714285714,0.5,0.5333333333333333,0.574375,0.12598815766974242,0.5607843137254902
2,0.625,0.6388888888888888,0.575,0.6052631578947368,0.6075,0.251259453814803,0.6240601503759399
3,0.525,0.5217391304347826,0.6,0.5581395348837209,0.591875,0.05057217374241736,0.5223130106851037
4,0.55,0.5476190476190477,0.575,0.5609756097560976,0.600625,0.10012523486435178,0.549718574108818
5,0.4875,0.48936170212765956,0.575,0.5287356321839081,0.495,-0.025391835805951276,0.48354589828373484
