fold,accuracy,precision,recall,f1,roc_auc,mcc,macro_f1
1,0.7,0.6739130434782609,0.775,0.7209302325581395,0.8499999999999999,0.4045773899393389,0.6983029541169076
2,0.775,0.775,0.775,0.775,0.87875,0.55,0.775
3,0.775,0.8055555555555556,0.725,0.7631578947368421,0.860625,0.5527707983925666,0.7744360902255639
4,0.7625,0.6981132075471698,0.925,0.7956989247311828,0.8581249999999999,0.5551361100027009,0.756058417589472
5,0.7625,0.7692307692307693,0.75,0.759493670886076,0.8568749999999999,0.5251641394443731,0.762462884825754
