fold,accuracy,precision,recall,f1,roc_auc,mcc,macro_f1
1,0.675,0.7058823529411765,0.6,0.6486486486486487,0.8075,0.35400521619692155,0.6731615336266499
2,0.7,0.7222222222222222,0.65,0.6842105263157895,0.81625,0.40201512610368484,0.6992481203007519
3,0.7,0.6666666666666666,0.8,0.7272727272727273,0.808125,0.408248290463863,0.696969696969697
4,0.7125,0.6666666666666666,0.85,0.7472527472527473,0.745625,0.4420433223684922,0.7069597069597069
5,0.725,0.725,0.725,0.725,0.766875,0.45,0.725
