fold,accuracy,precision,recall,f1,roc_auc,mcc,macro_f1
1,0.7625,0.7837837837837838,0.725,0.7532467532467533,0.853125,0.5264828210920952,0.7621655452980755
2,0.7,0.8333333333333334,0.5,0.625,0.85,0.4364357804719848,0.6875
3,0.6375,0.6222222222222222,0.7,0.6588235294117647,0.7825,0.2771739468734333,0.6360784313725489
4,0.7125,0.6808510638297872,0.8,0.735632183908046,0.81625,0.4316612087011717,0.7102818453786806
5,0.775,0.7391304347826086,0.85,0.7906976744186046,0.8803124999999999,0.556293911166591,0.7737272155876807
