fold,accuracy,precision,recall,f1,roc_auc,mcc,macro_f1
1,0.675,0.6842105263157895,0.65,0.6666666666666666,0.7640625,0.35043832202523123,0.6747967479674797
2,0.6625,0.6511627906976745,0.7,0.6746987951807228,0.7603125,0.3259179368665351,0.6620247222656861
3,0.775,0.75,0.825,0.7857142857142857,0.8371875,0.5527707983925666,0.7744360902255639
4,0.6625,0.6274509803921569,0.8,0.7032967032967034,0.6846875,0.33803312887002346,0.6559961777353083
5,0.6875,0.6666666666666666,0.75,0.7058823529411765,0.7540625,0.3779644730092272,0.6862745098039216
