fold,accuracy,precision,recall,f1,roc_auc,mcc,macro_f1
1,0.6,0.6111111111111112,0.55,0.5789473684210527,0.6140625000000001,0.20100756305184242,0.5989974937343359
2,0.6625,0.6756756756756757,0.625,0.6493506493506493,0.7175000000000001,0.3259179368665351,0.6620247222656861
3,0.65,0.6363636363636364,0.7,0.6666666666666666,0.6784375,0.30151134457776363,0.6491228070175439
4,0.6375,0.6122448979591837,0.75,0.6741573033707865,0.7446875000000001,0.282236903184932,0.6328532995727172
5,0.6125,0.6285714285714286,0.55,0.5866666666666667,0.6753125000000001,0.22677868380553634,0.6109803921568627
