fold,accuracy,precision,recall,f1,roc_auc,mcc,macro_f1
1,0.75,0.7083333333333334,0.85,0.7727272727272727,0.8256249999999999,0.5103103630798288,0.7474747474747474
2,0.7625,0.8,0.7,0.7466666666666667,0.83,0.529150262212918,0.7615686274509804
3,0.8,0.8529411764705882,0.725,0.7837837837837838,0.878125,0.6068660849090084,0.7988686360779385
4,0.7875,0.7446808510638298,0.875,0.8045977011494253,0.8250000000000001,0.5840122235368794,0.7858604944103291
5,0.7125,0.7073170731707317,0.725,0.7160493827160493,0.819375,0.42513287478830203,0.7124550711048601
